id,logged_at,alert_zone,alert_message,spy_price,snap_level,snap_distance,snap_direction,regime,bias,net_gex,net_dex
141,2026-03-11T22:48:45,critical,⚡ SNAP CRITICAL — $0.46 from flip at $664! Dealers about to reverse bearish,664.455,664,0.4550000000000409,Below,SNAP IMMINENT,Bearish,0.0,0.0
142,2026-03-11T22:48:46,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
143,2026-03-11T22:48:46,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
144,2026-03-11T22:48:47,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
145,2026-03-11T22:48:47,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
146,2026-03-11T22:48:48,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
147,2026-03-11T22:48:48,critical,⚡ SNAP CRITICAL — $0.20 from flip at $664! Dealers about to reverse bearish,664.2,664,0.20000000000004547,Below,SNAP IMMINENT,Bearish,0.0,0.0
148,2026-03-11T22:48:49,critical,⚡ SNAP CRITICAL — $0.14 from flip at $664! Dealers about to reverse bearish,664.14,664,0.13999999999998636,Below,SNAP IMMINENT,Bearish,0.0,0.0
149,2026-03-11T22:48:49,critical,⚡ SNAP CRITICAL — $0.16 from flip at $664! Dealers about to reverse bearish,664.16,664,0.15999999999996817,Below,SNAP IMMINENT,Bearish,0.0,0.0
150,2026-03-11T22:48:50,critical,⚡ SNAP CRITICAL — $0.15 from flip at $664! Dealers about to reverse bearish,664.15,664,0.14999999999997726,Below,SNAP IMMINENT,Bearish,0.0,0.0
151,2026-03-11T22:48:50,critical,⚡ SNAP CRITICAL — $0.18 from flip at $664! Dealers about to reverse bearish,664.18,664,0.17999999999994998,Below,SNAP IMMINENT,Bearish,0.0,0.0
152,2026-03-11T22:48:51,critical,⚡ SNAP CRITICAL — $0.12 from flip at $664! Dealers about to reverse bearish,664.12,664,0.12000000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
153,2026-03-11T22:48:51,critical,⚡ SNAP CRITICAL — $0.12 from flip at $664! Dealers about to reverse bearish,664.12,664,0.12000000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
154,2026-03-11T22:48:52,critical,⚡ SNAP CRITICAL — $0.12 from flip at $664! Dealers about to reverse bearish,664.12,664,0.12000000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
155,2026-03-11T22:48:52,critical,⚡ SNAP CRITICAL — $0.12 from flip at $664! Dealers about to reverse bearish,664.12,664,0.12000000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
156,2026-03-11T22:48:53,critical,⚡ SNAP CRITICAL — $0.11 from flip at $664! Dealers about to reverse bearish,664.11,664,0.11000000000001364,Below,SNAP IMMINENT,Bearish,0.0,0.0
157,2026-03-11T22:48:54,warning,⚠️ SNAP WARNING — $0.96 from $663. Watch for downside acceleration,663.96,663,0.9600000000000364,Below,TRENDING,Bullish,0.0,0.0
158,2026-03-11T22:48:54,warning,⚠️ SNAP WARNING — $0.98 from $663. Watch for downside acceleration,663.98,663,0.9800000000000182,Below,TRENDING,Bullish,0.0,0.0
159,2026-03-11T22:48:55,warning,⚠️ SNAP WARNING — $0.98 from $663. Watch for downside acceleration,663.98,663,0.9800000000000182,Below,TRENDING,Bullish,0.0,0.0
160,2026-03-11T22:48:55,warning,⚠️ SNAP WARNING — $0.95 from $663. Watch for downside acceleration,663.9451,663,0.9451000000000249,Below,TRENDING,Bullish,0.0,0.0
161,2026-03-11T22:48:56,warning,⚠️ SNAP WARNING — $0.91 from $663. Watch for downside acceleration,663.91,663,0.9099999999999682,Below,TRENDING,Bullish,0.0,0.0
162,2026-03-11T22:48:57,warning,⚠️ SNAP WARNING — $0.84 from $663. Watch for downside acceleration,663.84,663,0.8400000000000318,Below,TRENDING,Bullish,0.0,0.0
163,2026-03-11T22:48:57,warning,⚠️ SNAP WARNING — $0.87 from $663. Watch for downside acceleration,663.87,663,0.8700000000000045,Below,TRENDING,Bullish,0.0,0.0
164,2026-03-11T22:48:58,warning,⚠️ SNAP WARNING — $0.87 from $663. Watch for downside acceleration,663.87,663,0.8700000000000045,Below,TRENDING,Bullish,0.0,0.0
165,2026-03-11T22:48:58,warning,⚠️ SNAP WARNING — $0.87 from $663. Watch for downside acceleration,663.87,663,0.8700000000000045,Below,TRENDING,Bullish,0.0,0.0
166,2026-03-11T22:48:59,warning,⚠️ SNAP WARNING — $0.89 from $663. Watch for downside acceleration,663.8899,663,0.8899000000000115,Below,TRENDING,Bullish,0.0,0.0
167,2026-03-11T22:48:59,warning,⚠️ SNAP WARNING — $0.89 from $663. Watch for downside acceleration,663.8899,663,0.8899000000000115,Below,TRENDING,Bullish,0.0,0.0
168,2026-03-11T22:49:00,warning,⚠️ SNAP WARNING — $0.89 from $663. Watch for downside acceleration,663.8899,663,0.8899000000000115,Below,TRENDING,Bullish,0.0,0.0
169,2026-03-11T22:49:00,warning,⚠️ SNAP WARNING — $0.86 from $663. Watch for downside acceleration,663.86,663,0.8600000000000136,Below,TRENDING,Bullish,0.0,0.0
170,2026-03-11T22:49:01,warning,⚠️ SNAP WARNING — $0.86 from $663. Watch for downside acceleration,663.86,663,0.8600000000000136,Below,TRENDING,Bullish,0.0,0.0
171,2026-03-11T22:49:01,warning,⚠️ SNAP WARNING — $0.86 from $663. Watch for downside acceleration,663.86,663,0.8600000000000136,Below,TRENDING,Bullish,0.0,0.0
172,2026-03-11T22:49:02,warning,⚠️ SNAP WARNING — $0.90 from $663. Watch for downside acceleration,663.9,663,0.8999999999999773,Below,TRENDING,Bullish,0.0,0.0
173,2026-03-11T22:49:02,warning,⚠️ SNAP WARNING — $0.90 from $663. Watch for downside acceleration,663.9,663,0.8999999999999773,Below,TRENDING,Bullish,0.0,0.0
174,2026-03-11T22:49:03,warning,⚠️ SNAP WARNING — $0.90 from $663. Watch for downside acceleration,663.9,663,0.8999999999999773,Below,TRENDING,Bullish,0.0,0.0
175,2026-03-11T22:49:04,warning,⚠️ SNAP WARNING — $0.90 from $663. Watch for downside acceleration,663.9,663,0.8999999999999773,Below,TRENDING,Bullish,0.0,0.0
176,2026-03-11T22:49:04,warning,⚠️ SNAP WARNING — $0.92 from $663. Watch for downside acceleration,663.9205,663,0.9204999999999472,Below,TRENDING,Bullish,0.0,0.0
177,2026-03-11T22:49:05,warning,⚠️ SNAP WARNING — $0.92 from $663. Watch for downside acceleration,663.9205,663,0.9204999999999472,Below,TRENDING,Bullish,0.0,0.0
178,2026-03-11T22:49:05,warning,⚠️ SNAP WARNING — $0.92 from $663. Watch for downside acceleration,663.9205,663,0.9204999999999472,Below,TRENDING,Bullish,0.0,0.0
179,2026-03-11T22:49:06,warning,⚠️ SNAP WARNING — $0.96 from $663. Watch for downside acceleration,663.96,663,0.9600000000000364,Below,TRENDING,Bullish,0.0,0.0
180,2026-03-11T22:49:06,warning,⚠️ SNAP WARNING — $0.96 from $663. Watch for downside acceleration,663.96,663,0.9600000000000364,Below,TRENDING,Bullish,0.0,0.0
181,2026-03-11T22:49:07,critical,⚡ SNAP CRITICAL — $0.00 from flip at $664! Dealers about to reverse bearish,664.0,664,0.0,Below,SNAP IMMINENT,Bearish,0.0,0.0
182,2026-03-11T22:49:07,critical,⚡ SNAP CRITICAL — $0.00 from flip at $664! Dealers about to reverse bearish,664.0,664,0.0,Below,SNAP IMMINENT,Bearish,0.0,0.0
183,2026-03-11T22:49:08,critical,⚡ SNAP CRITICAL — $0.00 from flip at $664! Dealers about to reverse bearish,664.0,664,0.0,Below,SNAP IMMINENT,Bearish,0.0,0.0
184,2026-03-11T22:49:08,critical,⚡ SNAP CRITICAL — $0.05 from flip at $664! Dealers about to reverse bearish,664.05,664,0.049999999999954525,Below,SNAP IMMINENT,Bearish,0.0,0.0
185,2026-03-11T22:49:09,critical,⚡ SNAP CRITICAL — $0.29 from flip at $664! Dealers about to reverse bearish,664.29,664,0.2899999999999636,Below,SNAP IMMINENT,Bearish,0.0,0.0
186,2026-03-11T22:49:09,critical,⚡ SNAP CRITICAL — $0.43 from flip at $664! Dealers about to reverse bearish,664.43,664,0.42999999999995,Below,SNAP IMMINENT,Bearish,0.0,0.0
187,2026-03-11T22:49:10,critical,⚡ SNAP CRITICAL — $0.44 from flip at $664! Dealers about to reverse bearish,664.4399,664,0.439899999999966,Below,SNAP IMMINENT,Bearish,0.0,0.0
188,2026-03-11T22:49:10,critical,⚡ SNAP CRITICAL — $0.46 from flip at $664! Dealers about to reverse bearish,664.46,664,0.4600000000000364,Below,SNAP IMMINENT,Bearish,0.0,0.0
189,2026-03-11T22:49:11,critical,⚡ SNAP CRITICAL — $0.43 from flip at $664! Dealers about to reverse bearish,664.43,664,0.42999999999995,Below,SNAP IMMINENT,Bearish,0.0,0.0
190,2026-03-11T22:49:11,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.4517,664,0.4516999999999598,Below,SNAP IMMINENT,Bearish,0.0,0.0
191,2026-03-11T22:49:12,critical,⚡ SNAP CRITICAL — $0.46 from flip at $664! Dealers about to reverse bearish,664.46,664,0.4600000000000364,Below,SNAP IMMINENT,Bearish,0.0,0.0
192,2026-03-11T22:49:12,critical,⚡ SNAP CRITICAL — $0.37 from flip at $664! Dealers about to reverse bearish,664.365,664,0.3650000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
193,2026-03-11T22:49:13,critical,⚡ SNAP CRITICAL — $0.42 from flip at $664! Dealers about to reverse bearish,664.42,664,0.4199999999999591,Below,SNAP IMMINENT,Bearish,0.0,0.0
194,2026-03-11T22:49:14,critical,⚡ SNAP CRITICAL — $0.48 from flip at $664! Dealers about to reverse bearish,664.48,664,0.4800000000000182,Below,SNAP IMMINENT,Bearish,0.0,0.0
195,2026-03-11T22:49:14,critical,⚡ SNAP CRITICAL — $0.48 from flip at $664! Dealers about to reverse bearish,664.48,664,0.4800000000000182,Below,SNAP IMMINENT,Bearish,0.0,0.0
196,2026-03-11T22:49:15,critical,⚡ SNAP CRITICAL — $0.45 from flip at $664! Dealers about to reverse bearish,664.45,664,0.4500000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
197,2026-03-11T22:49:15,critical,⚡ SNAP CRITICAL — $0.40 from flip at $664! Dealers about to reverse bearish,664.4,664,0.39999999999997726,Below,SNAP IMMINENT,Bearish,0.0,0.0
198,2026-03-11T22:49:16,critical,⚡ SNAP CRITICAL — $0.40 from flip at $664! Dealers about to reverse bearish,664.4,664,0.39999999999997726,Below,SNAP IMMINENT,Bearish,0.0,0.0
199,2026-03-11T22:49:16,critical,⚡ SNAP CRITICAL — $0.30 from flip at $664! Dealers about to reverse bearish,664.3,664,0.2999999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
200,2026-03-11T22:49:17,critical,⚡ SNAP CRITICAL — $0.27 from flip at $664! Dealers about to reverse bearish,664.27,664,0.2699999999999818,Below,SNAP IMMINENT,Bearish,0.0,0.0
201,2026-03-11T22:49:17,critical,⚡ SNAP CRITICAL — $0.27 from flip at $664! Dealers about to reverse bearish,664.27,664,0.2699999999999818,Below,SNAP IMMINENT,Bearish,0.0,0.0
202,2026-03-11T22:49:18,critical,⚡ SNAP CRITICAL — $0.29 from flip at $664! Dealers about to reverse bearish,664.29,664,0.2899999999999636,Below,SNAP IMMINENT,Bearish,0.0,0.0
203,2026-03-11T22:49:18,critical,⚡ SNAP CRITICAL — $0.27 from flip at $664! Dealers about to reverse bearish,664.27,664,0.2699999999999818,Below,SNAP IMMINENT,Bearish,0.0,0.0
204,2026-03-11T22:49:19,critical,⚡ SNAP CRITICAL — $0.33 from flip at $664! Dealers about to reverse bearish,664.33,664,0.3300000000000409,Below,SNAP IMMINENT,Bearish,0.0,0.0
205,2026-03-11T22:49:19,critical,⚡ SNAP CRITICAL — $0.33 from flip at $664! Dealers about to reverse bearish,664.33,664,0.3300000000000409,Below,SNAP IMMINENT,Bearish,0.0,0.0
206,2026-03-11T22:49:19,critical,⚡ SNAP CRITICAL — $0.30 from flip at $664! Dealers about to reverse bearish,664.3,664,0.2999999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
207,2026-03-11T22:49:20,critical,⚡ SNAP CRITICAL — $0.23 from flip at $664! Dealers about to reverse bearish,664.23,664,0.2300000000000182,Below,SNAP IMMINENT,Bearish,0.0,0.0
208,2026-03-11T22:49:20,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.24,664,0.2400000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
209,2026-03-11T22:49:21,critical,⚡ SNAP CRITICAL — $0.26 from flip at $664! Dealers about to reverse bearish,664.26,664,0.2599999999999909,Below,SNAP IMMINENT,Bearish,0.0,0.0
210,2026-03-11T22:49:21,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.24,664,0.2400000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
211,2026-03-11T22:49:22,critical,⚡ SNAP CRITICAL — $0.23 from flip at $664! Dealers about to reverse bearish,664.23,664,0.2300000000000182,Below,SNAP IMMINENT,Bearish,0.0,0.0
212,2026-03-11T22:49:23,critical,⚡ SNAP CRITICAL — $0.25 from flip at $664! Dealers about to reverse bearish,664.25,664,0.25,Below,SNAP IMMINENT,Bearish,0.0,0.0
213,2026-03-11T22:49:23,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.24,664,0.2400000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
214,2026-03-11T22:49:24,critical,⚡ SNAP CRITICAL — $0.18 from flip at $664! Dealers about to reverse bearish,664.18,664,0.17999999999994998,Below,SNAP IMMINENT,Bearish,0.0,0.0
215,2026-03-11T22:49:24,critical,⚡ SNAP CRITICAL — $0.17 from flip at $664! Dealers about to reverse bearish,664.175,664,0.17499999999995453,Below,SNAP IMMINENT,Bearish,0.0,0.0
216,2026-03-11T22:49:25,critical,⚡ SNAP CRITICAL — $0.19 from flip at $664! Dealers about to reverse bearish,664.19,664,0.19000000000005457,Below,SNAP IMMINENT,Bearish,0.0,0.0
217,2026-03-11T22:49:25,critical,⚡ SNAP CRITICAL — $0.19 from flip at $664! Dealers about to reverse bearish,664.19,664,0.19000000000005457,Below,SNAP IMMINENT,Bearish,0.0,0.0
218,2026-03-11T22:49:26,critical,⚡ SNAP CRITICAL — $0.18 from flip at $664! Dealers about to reverse bearish,664.18,664,0.17999999999994998,Below,SNAP IMMINENT,Bearish,0.0,0.0
219,2026-03-11T22:49:26,critical,⚡ SNAP CRITICAL — $0.13 from flip at $664! Dealers about to reverse bearish,664.13,664,0.12999999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
220,2026-03-11T22:49:27,critical,⚡ SNAP CRITICAL — $0.13 from flip at $664! Dealers about to reverse bearish,664.13,664,0.12999999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
221,2026-03-11T22:49:27,critical,⚡ SNAP CRITICAL — $0.19 from flip at $664! Dealers about to reverse bearish,664.19,664,0.19000000000005457,Below,SNAP IMMINENT,Bearish,0.0,0.0
222,2026-03-11T22:49:28,critical,⚡ SNAP CRITICAL — $0.10 from flip at $664! Dealers about to reverse bearish,664.1,664,0.10000000000002274,Below,SNAP IMMINENT,Bearish,0.0,0.0
223,2026-03-11T22:49:28,critical,⚡ SNAP CRITICAL — $0.11 from flip at $664! Dealers about to reverse bearish,664.11,664,0.11000000000001364,Below,SNAP IMMINENT,Bearish,0.0,0.0
224,2026-03-11T22:49:29,critical,⚡ SNAP CRITICAL — $0.12 from flip at $664! Dealers about to reverse bearish,664.12,664,0.12000000000000455,Below,SNAP IMMINENT,Bearish,0.0,0.0
225,2026-03-11T22:49:29,critical,⚡ SNAP CRITICAL — $0.20 from flip at $664! Dealers about to reverse bearish,664.2,664,0.20000000000004547,Below,SNAP IMMINENT,Bearish,0.0,0.0
226,2026-03-11T22:49:30,critical,⚡ SNAP CRITICAL — $0.20 from flip at $664! Dealers about to reverse bearish,664.195,664,0.19500000000005002,Below,SNAP IMMINENT,Bearish,0.0,0.0
227,2026-03-11T22:49:30,critical,⚡ SNAP CRITICAL — $0.20 from flip at $664! Dealers about to reverse bearish,664.195,664,0.19500000000005002,Below,SNAP IMMINENT,Bearish,0.0,0.0
228,2026-03-11T22:49:31,critical,⚡ SNAP CRITICAL — $0.25 from flip at $664! Dealers about to reverse bearish,664.255,664,0.25499999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
229,2026-03-11T22:49:32,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.235,664,0.23500000000001364,Below,SNAP IMMINENT,Bearish,0.0,0.0
230,2026-03-11T22:49:32,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.24,664,0.2400000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
231,2026-03-11T22:49:33,critical,⚡ SNAP CRITICAL — $0.24 from flip at $664! Dealers about to reverse bearish,664.24,664,0.2400000000000091,Below,SNAP IMMINENT,Bearish,0.0,0.0
232,2026-03-11T22:49:33,critical,⚡ SNAP CRITICAL — $0.23 from flip at $664! Dealers about to reverse bearish,664.23,664,0.2300000000000182,Below,SNAP IMMINENT,Bearish,0.0,0.0
233,2026-03-11T22:49:34,critical,⚡ SNAP CRITICAL — $0.31 from flip at $664! Dealers about to reverse bearish,664.31,664,0.30999999999994543,Below,SNAP IMMINENT,Bearish,0.0,0.0
234,2026-03-11T22:49:34,critical,⚡ SNAP CRITICAL — $0.30 from flip at $664! Dealers about to reverse bearish,664.3,664,0.2999999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
235,2026-03-11T22:49:35,critical,⚡ SNAP CRITICAL — $0.18 from flip at $664! Dealers about to reverse bearish,664.18,664,0.17999999999994998,Below,SNAP IMMINENT,Bearish,0.0,0.0
236,2026-03-11T22:49:35,critical,⚡ SNAP CRITICAL — $0.19 from flip at $664! Dealers about to reverse bearish,664.19,664,0.19000000000005457,Below,SNAP IMMINENT,Bearish,0.0,0.0
237,2026-03-11T22:49:36,critical,⚡ SNAP CRITICAL — $0.22 from flip at $664! Dealers about to reverse bearish,664.22,664,0.22000000000002728,Below,SNAP IMMINENT,Bearish,0.0,0.0
238,2026-03-11T22:49:36,critical,⚡ SNAP CRITICAL — $0.15 from flip at $664! Dealers about to reverse bearish,664.15,664,0.14999999999997726,Below,SNAP IMMINENT,Bearish,0.0,0.0
239,2026-03-11T22:49:37,critical,⚡ SNAP CRITICAL — $0.15 from flip at $664! Dealers about to reverse bearish,664.15,664,0.14999999999997726,Below,SNAP IMMINENT,Bearish,0.0,0.0
240,2026-03-11T22:49:38,critical,⚡ SNAP CRITICAL — $0.07 from flip at $664! Dealers about to reverse bearish,664.07,664,0.07000000000005002,Below,SNAP IMMINENT,Bearish,0.0,0.0
241,2026-03-11T22:49:38,critical,⚡ SNAP CRITICAL — $0.07 from flip at $664! Dealers about to reverse bearish,664.07,664,0.07000000000005002,Below,SNAP IMMINENT,Bearish,0.0,0.0
242,2026-03-11T22:49:39,warning,⚠️ SNAP WARNING — $0.92 from $663. Watch for downside acceleration,663.92,663,0.9199999999999591,Below,TRENDING,Bullish,0.0,0.0
243,2026-03-11T22:49:39,warning,⚠️ SNAP WARNING — $0.88 from $663. Watch for downside acceleration,663.88,663,0.8799999999999955,Below,TRENDING,Bullish,0.0,0.0
244,2026-03-11T22:49:40,warning,⚠️ SNAP WARNING — $0.88 from $663. Watch for downside acceleration,663.88,663,0.8799999999999955,Below,TRENDING,Bullish,0.0,0.0
245,2026-03-11T22:49:41,warning,⚠️ SNAP WARNING — $0.83 from $663. Watch for downside acceleration,663.83,663,0.8300000000000409,Below,TRENDING,Bullish,0.0,0.0
246,2026-03-11T22:49:41,warning,⚠️ SNAP WARNING — $0.83 from $663. Watch for downside acceleration,663.83,663,0.8300000000000409,Below,TRENDING,Bullish,0.0,0.0
247,2026-03-11T22:49:42,warning,⚠️ SNAP WARNING — $0.84 from $663. Watch for downside acceleration,663.84,663,0.8400000000000318,Below,TRENDING,Bullish,0.0,0.0
248,2026-03-11T22:49:42,warning,⚠️ SNAP WARNING — $0.88 from $663. Watch for downside acceleration,663.875,663,0.875,Below,TRENDING,Bullish,0.0,0.0
249,2026-03-11T22:49:43,warning,⚠️ SNAP WARNING — $0.81 from $663. Watch for downside acceleration,663.81,663,0.8099999999999454,Below,TRENDING,Bullish,0.0,0.0
250,2026-03-11T22:49:43,warning,⚠️ SNAP WARNING — $0.80 from $663. Watch for downside acceleration,663.8,663,0.7999999999999545,Below,TRENDING,Bullish,0.0,0.0
251,2026-03-11T22:49:44,warning,⚠️ SNAP WARNING — $0.78 from $663. Watch for downside acceleration,663.78,663,0.7799999999999727,Below,TRENDING,Bullish,0.0,0.0
252,2026-03-11T22:49:44,warning,⚠️ SNAP WARNING — $0.79 from $663. Watch for downside acceleration,663.79,663,0.7899999999999636,Below,TRENDING,Bullish,0.0,0.0
253,2026-03-11T22:49:45,critical,⚡ SNAP CRITICAL — $0.67 from flip at $663! Dealers about to reverse bearish,663.675,663,0.6749999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
254,2026-03-11T22:49:45,critical,⚡ SNAP CRITICAL — $0.67 from flip at $663! Dealers about to reverse bearish,663.675,663,0.6749999999999545,Below,SNAP IMMINENT,Bearish,0.0,0.0
255,2026-03-11T22:49:46,critical,⚡ SNAP CRITICAL — $0.68 from flip at $663! Dealers about to reverse bearish,663.68,663,0.67999999999995,Below,SNAP IMMINENT,Bearish,0.0,0.0
256,2026-03-11T22:49:46,warning,⚠️ SNAP WARNING — $0.78 from $663. Watch for downside acceleration,663.78,663,0.7799999999999727,Below,TRENDING,Bullish,0.0,0.0
257,2026-03-11T22:49:47,warning,⚠️ SNAP WARNING — $0.80 from $663. Watch for downside acceleration,663.8,663,0.7999999999999545,Below,TRENDING,Bullish,0.0,0.0
258,2026-03-11T22:49:47,warning,⚠️ SNAP WARNING — $0.80 from $663. Watch for downside acceleration,663.8,663,0.7999999999999545,Below,TRENDING,Bullish,0.0,0.0
259,2026-03-11T22:49:48,warning,⚠️ SNAP WARNING — $0.80 from $663. Watch for downside acceleration,663.8,663,0.7999999999999545,Below,TRENDING,Bullish,0.0,0.0
260,2026-03-11T22:49:48,warning,⚠️ SNAP WARNING — $0.77 from $663. Watch for downside acceleration,663.77,663,0.7699999999999818,Below,TRENDING,Bullish,0.0,0.0
261,2026-03-11T22:49:49,critical,⚡ SNAP CRITICAL — $0.75 from flip at $663! Dealers about to reverse bearish,663.747,663,0.7469999999999573,Below,SNAP IMMINENT,Bearish,0.0,0.0
262,2026-03-11T22:49:50,warning,⚠️ SNAP WARNING — $0.76 from $663. Watch for downside acceleration,663.765,663,0.7649999999999864,Below,TRENDING,Bullish,0.0,0.0
263,2026-03-11T22:49:50,warning,⚠️ SNAP WARNING — $0.78 from $663. Watch for downside acceleration,663.78,663,0.7799999999999727,Below,TRENDING,Bullish,0.0,0.0
264,2026-03-11T22:49:51,critical,⚡ SNAP CRITICAL — $0.72 from flip at $663! Dealers about to reverse bearish,663.72,663,0.7200000000000273,Below,SNAP IMMINENT,Bearish,0.0,0.0
265,2026-03-11T22:49:51,critical,⚡ SNAP CRITICAL — $0.72 from flip at $663! Dealers about to reverse bearish,663.72,663,0.7200000000000273,Below,SNAP IMMINENT,Bearish,0.0,0.0
266,2026-03-11T22:49:52,critical,⚡ SNAP CRITICAL — $0.71 from flip at $663! Dealers about to reverse bearish,663.71,663,0.7100000000000364,Below,SNAP IMMINENT,Bearish,0.0,0.0
267,2026-03-11T22:49:52,critical,⚡ SNAP CRITICAL — $0.71 from flip at $663! Dealers about to reverse bearish,663.71,663,0.7100000000000364,Below,SNAP IMMINENT,Bearish,0.0,0.0
268,2026-03-11T22:49:53,critical,⚡ SNAP CRITICAL — $0.69 from flip at $663! Dealers about to reverse bearish,663.69,663,0.6900000000000546,Below,SNAP IMMINENT,Bearish,0.0,0.0
269,2026-03-11T22:49:53,critical,⚡ SNAP CRITICAL — $0.72 from flip at $663! Dealers about to reverse bearish,663.72,663,0.7200000000000273,Below,SNAP IMMINENT,Bearish,0.0,0.0
270,2026-03-11T22:49:54,critical,⚡ SNAP CRITICAL — $0.72 from flip at $663! Dealers about to reverse bearish,663.72,663,0.7200000000000273,Below,SNAP IMMINENT,Bearish,0.0,0.0
271,2026-03-11T22:49:54,critical,⚡ SNAP CRITICAL — $0.68 from flip at $663! Dealers about to reverse bearish,663.68,663,0.67999999999995,Below,SNAP IMMINENT,Bearish,0.0,0.0
272,2026-03-11T22:49:55,critical,⚡ SNAP CRITICAL — $0.67 from flip at $663! Dealers about to reverse bearish,663.6701,663,0.6701000000000477,Below,SNAP IMMINENT,Bearish,0.0,0.0
273,2026-03-11T22:49:55,critical,⚡ SNAP CRITICAL — $0.67 from flip at $663! Dealers about to reverse bearish,663.67,663,0.6699999999999591,Below,SNAP IMMINENT,Bearish,0.0,0.0
274,2026-03-11T22:49:56,warning,⚠️ SNAP WARNING — $0.86 from $663. Watch for downside acceleration,663.86,663,0.8600000000000136,Below,TRENDING,Bullish,0.0,0.0
275,2026-03-11T22:49:57,warning,⚠️ SNAP WARNING — $0.88 from $663. Watch for downside acceleration,663.88,663,0.8799999999999955,Below,TRENDING,Bullish,0.0,0.0
276,2026-03-11T22:49:57,warning,⚠️ SNAP WARNING — $0.93 from $663. Watch for downside acceleration,663.93,663,0.92999999999995,Below,TRENDING,Bullish,0.0,0.0
277,2026-03-11T22:49:58,warning,⚠️ SNAP WARNING — $0.93 from $663. Watch for downside acceleration,663.93,663,0.92999999999995,Below,TRENDING,Bullish,0.0,0.0
278,2026-03-11T22:49:58,warning,⚠️ SNAP WARNING — $0.91 from $663. Watch for downside acceleration,663.91,663,0.9099999999999682,Below,TRENDING,Bullish,0.0,0.0
279,2026-03-11T22:49:59,warning,⚠️ SNAP WARNING — $0.93 from $663. Watch for downside acceleration,663.93,663,0.92999999999995,Below,TRENDING,Bullish,0.0,0.0
280,2026-03-11T22:50:00,warning,⚠️ SNAP WARNING — $0.94 from $663. Watch for downside acceleration,663.94,663,0.9400000000000546,Below,TRENDING,Bullish,0.0,0.0
281,2026-03-11T22:50:00,warning,⚠️ SNAP WARNING — $0.95 from $663. Watch for downside acceleration,663.95,663,0.9500000000000455,Below,TRENDING,Bullish,0.0,0.0
282,2026-03-11T22:50:01,warning,⚠️ SNAP WARNING — $0.95 from $663. Watch for downside acceleration,663.95,663,0.9500000000000455,Below,TRENDING,Bullish,0.0,0.0
283,2026-03-11T22:50:01,warning,⚠️ SNAP WARNING — $0.95 from $663. Watch for downside acceleration,663.95,663,0.9500000000000455,Below,TRENDING,Bullish,0.0,0.0
284,2026-03-11T22:50:02,warning,⚠️ SNAP WARNING — $0.93 from $663. Watch for downside acceleration,663.93,663,0.92999999999995,Below,TRENDING,Bullish,0.0,0.0
285,2026-03-11T22:50:02,warning,⚠️ SNAP WARNING — $0.91 from $663. Watch for downside acceleration,663.91,663,0.9099999999999682,Below,TRENDING,Bullish,0.0,0.0
